Photo,Temp,Class
316,78.57,Off
323,78.06,Off
324,78.06,Off
321,78.94,Off
317,78.64,Off
320,78.13,Off
320,78.72,Off
316,78.61,Off
314,78.57,Off
320,78.64,Off
322,78.53,Off
313,78.53,Off
318,78.57,Off
321,78.61,Off
321,78.57,Off
319,78.06,Off
321,78.61,Off
323,79.01,Off
320,78.57,Off
319,78.72,Off
325,78.1,Off
322,78.61,Off
319,78.61,Off
325,79.08,Off
311,78.68,Off
304,79.05,Off
301,79.08,Off
299,78.43,Off
305,78.5,Off
304,78.46,Off
305,78.5,Off
306,78.53,Off
306,78.46,Off
312,78.28,Off
311,78.53,Off
314,78.21,Off
311,78.5,Off
306,78.43,Off
309,78.53,Off
309,78.5,Off
309,78.5,Off
308,78.46,Off
311,78.5,Off
308,78.21,Off
311,78.5,Off
309,78.5,Off
307,78.5,Off
304,78.43,Off
311,78.5,Off
310,78.5,Off
304,78.46,Off
304,78.46,Off
309,78.5,Off
305,78.9,Off
305,78.46,Off
302,78.43,Off
309,78.5,Off
312,78.28,Off
310,78.53,Off
306,78.53,Off
311,78.5,Off
311,78.46,Off
309,78.53,Off
312,78.32,Off
309,78.5,Off
310,78.5,Off
306,78.46,Off
309,78.28,Off
308,78.53,Off
306,78.57,Off
311,78.53,Off
305,78.46,Off
308,78.43,Off
308,78.5,Off
305,78.5,Off
307,78.43,Off
306,78.5,Off
306,78.43,Off
306,78.5,Off
308,78.5,Off
304,78.43,Off
310,78.46,Off
310,78.28,Off
304,78.39,Off
308,78.46,Off
308,78.46,Off
307,78.5,Off
307,78.32,Off
309,78.5,Off
306,78.57,Off
302,78.46,Off
301,78.46,Off
310,78.35,Off
313,78.46,Off
308,78.46,Off
303,78.46,Off
308,78.5,Off
308,78.57,Off
307,78.46,Off
304,78.46,Off
308,78.5,Off
306,78.43,Off
306,78.21,Off
305,78.46,Off
308,78.35,Off
309,78.5,Off
304,78.46,Off
302,78.43,Off
306,78.53,Off
306,78.39,Off
305,78.53,Off
308,78.53,Off
311,78.43,Off
312,78.28,Off
306,78.39,Off
306,78.46,Off
312,78.32,Off
306,78.43,Off
304,78.5,Off
307,78.43,Off
305,78.43,Off
310,78.35,Off
304,78.21,Off
308,78.46,Off
309,78.5,Off
307,78.39,Off
304,78.21,Off
310,78.46,Off
311,78.35,Off
309,78.5,Off
310,78.21,Off
309,78.28,Off
308,78.46,Off
306,78.43,Off
305,78.5,Off
309,78.24,Off
306,78.39,Off
309,78.5,Off
311,78.57,Off
306,78.46,Off
311,78.5,Off
314,78.21,Off
309,78.5,Off
305,78.43,Off
313,78.46,Off
314,78.32,Off
306,78.28,Off
309,78.5,Off
310,78.5,Off
308,78.43,Off
305,78.46,Off
310,78.28,Off
313,78.5,Off
315,78.57,Off
311,78.46,Off
310,78.46,Off
312,78.24,Off
308,78.43,Off
309,78.5,Off
306,78.53,Off
311,78.39,Off
314,78.32,Off
310,78.39,Off
310,78.46,Off
309,78.46,Off
312,78.21,Off
306,78.5,Off
306,78.39,Off
309,78.53,Off
310,78.46,Off
311,78.32,Off
306,78.46,Off
311,78.5,Off
308,78.43,Off
306,78.5,Off
305,78.21,Off
307,78.46,Off
311,78.46,Off
305,78.5,Off
309,78.5,Off
309,78.24,Off
307,78.43,Off
309,78.46,Off
306,78.39,Off
309,78.5,Off
310,78.24,Off
306,78.5,Off
305,78.46,Off
307,78.43,Off
315,78.5,Off
308,78.53,Off
308,78.43,Off
313,78.46,Off
315,78.39,Off
313,78.46,Off
306,78.46,Off
312,78.46,Off
309,78.24,Off
306,78.43,Off
306,78.46,Off
311,78.5,Off
310,78.43,Off
311,78.46,Off
308,78.5,Off
309,78.46,Off
311,78.46,Off
310,78.46,Off
304,78.35,Off
307,78.43,Off
310,78.17,Off
308,78.35,Off
312,78.28,Off
312,78.43,Off
312,78.46,Off
311,78.46,Off
307,78.43,Off
311,78.5,Off
308,78.43,Off
310,78.43,Off
309,78.43,Off
310,78.28,Off
315,78.53,Off
311,78.43,Off
306,78.43,Off
312,78.43,Off
314,78.28,Off
313,78.53,Off
307,78.5,Off
311,78.43,Off
319,78.28,Off
308,78.43,Off
310,78.46,Off
310,78.53,Off
314,78.46,Off
317,78.32,Off
310,78.43,Off
312,78.43,Off
315,78.53,Off
311,78.46,Off
313,78.21,Off
312,78.43,Off
315,78.39,Off
309,78.5,Off
311,78.43,Off
314,78.21,Off
314,78.86,Off
311,78.43,Off
310,78.39,Off
312,78.5,Off
313,78.28,Off
311,78.43,Off
311,78.46,Off
312,78.43,Off
311,78.83,Off
309,78.5,Off
304,78.43,Off
310,78.43,Off
311,78.39,Off
311,78.46,Off
311,78.24,Off
312,78.35,Off
310,78.5,Off
310,78.46,Off
307,78.5,Off
310,78.5,Off
312,78.43,Off
310,78.5,Off
315,78.28,Off
310,78.43,Off
313,78.53,Off
312,78.43,Off
313,78.46,Off
311,78.46,Off
306,78.39,Off
311,78.5,Off
312,78.21,Off
318,78.39,Off
316,78.5,Off
310,78.43,Off
310,78.46,Off
312,78.46,Off
317,78.46,Off
309,78.43,Off
311,78.46,Off
314,78.21,Off
313,78.5,Off
309,78.46,Off
309,78.46,Off
308,78.43,Off
315,78.46,Off
307,78.46,Off
313,78.57,Off
313,78.43,Off
319,78.43,Off
310,78.43,Off
313,78.46,Off
314,78.46,Off
319,78.5,Off
306,78.39,Off
308,78.46,Off
310,78.43,Off
313,78.35,Off
310,78.46,Off
315,78.32,Off
315,78.46,Off
314,78.43,Off
317,78.43,Off
310,78.43,Off
311,78.39,Off
315,78.5,Off
309,78.43,Off
308,78.46,Off
312,78.46,Off
317,78.32,Off
310,78.46,Off
313,78.39,Off
314,78.46,Off
313,78.5,Off
311,78.46,Off
310,78.43,Off
315,78.28,Off
317,78.43,Off
309,78.43,Off
311,78.5,Off
311,78.43,Off
308,78.43,Off
306,78.43,Off
311,78.5,Off
309,78.43,Off
304,78.64,Off
309,78.46,Off
305,78.46,Off
312,78.43,Off
317,78.28,Off
310,78.64,Off
306,78.35,Off
309,78.46,Off
314,78.43,Off
313,78.32,Off
310,78.46,Off
310,78.43,Off
314,78.53,Off
310,78.43,Off
310,78.53,Off
316,78.28,Off
312,78.43,Off
308,78.43,Off
313,78.28,Off
312,78.43,Off
313,78.46,Off
307,78.5,Off
306,78.43,Off
312,78.39,Off
310,78.43,Off
309,78.46,Off
311,78.53,Off
313,78.35,Off
313,78.28,Off
311,78.43,Off
309,78.43,Off
315,78.5,Off
314,78.35,Off
309,78.43,Off
306,78.43,Off
312,78.39,Off
314,78.46,Off
308,78.43,Off
312,78.32,Off
310,78.53,Off
312,78.21,Off
312,78.43,Off
312,78.5,Off
310,78.43,Off
314,78.43,Off
306,78.39,Off
313,78.43,Off
310,78.43,Off
317,78.28,Off
310,78.43,Off
309,78.5,Off
315,78.43,Off
312,78.43,Off
311,78.35,Off
306,78.39,Off
315,78.39,Off
313,78.43,Off
310,78.43,Off
307,78.39,Off
313,78.43,Off
308,78.35,Off
308,78.28,Off
308,78.35,Off
312,78.39,Off
315,78.5,Off
312,78.43,Off
308,78.39,Off
311,78.43,Off
309,78.57,Off
305,78.46,Off
304,78.43,Off
308,78.39,Off
312,78.43,Off
308,78.13,Off
311,78.46,Off
309,78.39,Off
309,78.43,Off
309,78.46,Off
303,78.43,Off
312,78.28,Off
314,78.5,Off
309,78.39,Off
309,78.28,Off
312,78.24,Off
312,78.43,Off
306,78.43,Off
308,78.43,Off
308,78.35,Off
308,78.43,Off
307,78.39,Off
304,78.5,Off
307,78.43,Off
309,78.43,Off
314,78.28,Off
308,78.39,Off
310,78.43,Off
311,78.46,Off
304,78.39,Off
305,78.43,Off
311,78.46,Off
312,78.35,Off
306,78.5,Off
304,78.43,Off
307,78.28,Off
307,78.46,Off
309,78.46,Off
310,78.5,Off
308,78.28,Off
310,78.43,Off
309,78.43,Off
306,78.43,Off
307,78.46,Off
310,78.32,Off
313,78.43,Off
307,78.39,Off
308,78.46,Off
310,78.43,Off
305,78.28,Off
304,78.39,Off
310,78.46,Off
307,78.43,Off
305,78.39,Off
307,78.35,Off
315,78.46,Off
308,78.43,Off
307,78.46,Off
304,78.35,Off
307,78.35,Off
312,78.43,Off
309,78.43,Off
307,78.43,Off
306,78.43,Off
310,78.43,Off
305,78.46,Off
306,78.46,Off
309,78.43,Off
307,78.46,Off
309,78.17,Off
305,78.5,Off
310,78.5,Off
307,78.39,Off
307,78.5,Off
299,78.5,Off
305,78.21,Off
306,78.43,Off
306,78.43,Off
303,78.43,Off
305,78.24,Off
308,78.43,Off
305,78.43,Off
300,78.39,Off
309,78.24,Off
311,78.46,Off
304,78.35,Off
307,78.46,Off
309,78.46,Off
309,78.39,Off
305,78.39,Off
303,78.35,Off
308,78.46,Off
305,78.43,Off
301,78.24,Off
302,78.43,Off
307,78.43,Off
308,78.32,Off
305,78.46,Off
307,78.43,Off
307,78.21,Off
311,78.43,Off
304,78.32,Off
305,78.46,Off
309,78.43,Off
305,78.39,Off
304,78.43,Off
302,78.43,Off
306,78.43,Off
304,78.43,Off
304,78.13,Off
303,78.46,Off
305,78.43,Off
311,78.43,Off
305,78.5,Off
300,78.43,Off
306,78.43,Off
308,78.43,Off
304,78.35,Off
307,78.28,Off
310,78.43,Off
311,78.35,Off
307,78.46,Off
301,78.35,Off
308,78.43,Off
304,78.43,Off
304,78.35,Off
309,78.32,Off
311,78.43,Off
313,78.39,Off
309,78.5,Off
304,78.5,Off
310,78.39,Off
307,78.39,Off
308,78.28,Off
304,78.43,Off
309,78.43,Off
310,78.43,Off
310,78.43,Off
307,78.28,Off
309,78.43,Off
310,78.35,Off
304,78.43,Off
304,78.39,Off
309,78.28,Off
305,78.35,Off
306,78.43,Off
303,78.43,Off
308,78.28,Off
310,78.28,Off
310,78.21,Off
307,78.43,Off
311,78.5,Off
310,78.43,Off
307,78.43,Off
307,78.39,Off
306,78.39,Off
307,78.43,Off
309,78.21,Off
309,78.24,Off
306,78.43,Off
310,78.39,Off
303,78.43,Off
301,78.43,Off
307,78.43,Off
308,78.43,Off
306,78.28,Off
305,78.43,Off
311,78.46,Off
310,78.24,Off
306,78.46,Off
300,78.39,Off
307,78.43,Off
311,78.43,Off
306,78.39,Off
309,78.43,Off
307,78.43,Off
312,78.35,Off
304,78.75,Off
303,78.39,Off
311,78.21,Off
307,78.43,Off
304,78.32,Off
304,78.06,Off
309,78.43,Off
306,78.35,Off
304,78.35,Off
306,78.43,Off
308,78.43,Off
310,78.43,Off
305,78.39,Off
305,78.43,Off
310,78.21,Off
308,78.39,Off
309,78.43,Off
306,78.28,Off
311,78.43,Off
311,78.43,Off
306,78.28,Off
308,78.43,Off
310,78.43,Off
307,78.39,Off
305,78.35,Off
306,78.43,Off
308,78.21,Off
311,78.39,Off
304,78.43,Off
303,78.43,Off
309,78.28,Off
311,78.53,Off
304,78.39,Off
304,78.43,Off
305,78.43,Off
307,78.28,Off
306,78.43,Off
305,78.43,Off
306,78.35,Off
308,78.28,Off
304,78.39,Off
300,78.35,Off
306,78.53,Off
309,78.39,Off
306,78.28,Off
307,78.46,Off
312,78.43,Off
308,78.39,Off
307,78.43,Off
310,78.46,Off
309,78.43,Off
310,78.43,Off
309,78.39,Off
304,78.43,Off
304,78.43,Off
308,78.43,Off
308,78.43,Off
304,78.39,Off
309,78.35,Off
308,78.43,Off
313,78.24,Off
305,78.35,Off
310,78.43,Off
313,78.43,Off
305,78.21,Off
308,78.43,Off
311,78.46,Off
308,78.43,Off
307,78.39,Off
309,78.43,Off
306,78.32,Off
311,78.39,Off
305,78.35,Off
307,78.46,Off
309,78.43,Off
311,78.32,Off
304,78.39,Off
307,78.43,Off
311,78.35,Off
307,78.43,Off
305,78.17,Off
304,78.35,Off
309,78.46,Off
311,78.32,Off
305,78.43,Off
304,78.43,Off
312,78.39,Off
311,78.43,Off
307,78.43,Off
304,78.21,Off
307,78.46,Off
304,78.39,Off
306,78.32,Off
306,78.39,Off
306,78.21,Off
312,78.43,Off
313,78.46,Off
309,78.43,Off
307,78.35,Off
310,78.43,Off
310,78.46,Off
308,78.43,Off
310,78.39,Off
312,78.43,Off
305,78.43,Off
307,78.35,Off
311,78.39,Off
307,78.75,Off
304,78.72,Off
307,78.43,Off
308,78.43,Off
312,78.43,Off
306,78.35,Off
309,78.32,Off
308,78.35,Off
309,78.43,Off
311,78.46,Off
306,78.35,Off
307,78.43,Off
313,78.39,Off
306,78.39,Off
304,78.43,Off
304,78.39,Off
309,78.39,Off
308,78.46,Off
307,78.39,Off
310,78.39,Off
309,78.43,Off
309,78.39,Off
304,78.43,Off
310,78.43,Off
310,78.32,Off
302,78.5,Off
306,78.35,Off
313,78.43,Off
314,78.46,Off
308,78.5,Off
310,78.43,Off
307,78.43,Off
308,78.21,Off
311,78.46,Off
306,78.43,Off
308,78.35,Off
314,78.28,Off
306,78.39,Off
305,78.39,Off
309,78.46,Off
308,78.39,Off
309,78.24,Off
307,78.68,Off
305,78.35,Off
313,78.32,Off
304,78.39,Off
304,78.35,Off
309,78.35,Off
312,78.43,Off
306,78.39,Off
306,78.43,Off
306,78.24,Off
310,78.39,Off
310,78.43,Off
307,78.39,Off
308,78.35,Off
312,78.46,Off
304,78.39,Off
307,78.35,Off
313,78.39,Off
313,78.28,Off
310,78.43,Off
306,78.43,Off
314,78.46,Off
310,78.35,Off
307,78.46,Off
311,78.35,Off
310,78.43,Off
308,78.43,Off
309,78.39,Off
308,78.32,Off
306,78.35,Off
307,78.35,Off
311,78.43,Off
308,78.28,Off
313,78.43,Off
308,78.64,Off
305,78.39,Off
302,78.35,Off
309,78.43,Off
309,78.43,Off
307,78.39,Off
304,78.21,Off
309,78.46,Off
311,78.39,Off
309,78.39,Off
305,78.39,Off
307,78.28,Off
313,78.39,Off
309,78.35,Off
307,78.32,Off
311,78.43,Off
311,78.43,Off
304,78.35,Off
305,78.39,Off
310,78.21,Off
309,78.43,Off
308,78.43,Off
309,78.24,Off
308,78.39,Off
308,78.35,Off
308,78.35,Off
306,78.28,Off
306,78.35,Off
310,78.39,Off
309,78.21,Off
307,78.35,Off
309,78.35,Off
308,78.43,Off
306,78.35,Off
307,78.39,Off
308,78.35,Off
308,78.43,Off
306,78.43,Off
304,78.35,Off
313,78.21,Off
311,78.43,Off
304,78.35,Off
309,78.43,Off
312,78.46,Off
312,78.35,Off
307,78.39,Off
304,78.28,Off
309,78.39,Off
312,78.43,Off
306,78.35,Off
306,78.32,Off
309,78.43,Off
310,78.35,Off
312,78.35,Off
308,78.43,Off
311,78.43,Off
307,78.35,Off
304,78.39,Off
304,78.24,Off
311,78.39,Off
307,78.5,Off
306,78.39,Off
304,78.35,Off
306,78.24,Off
305,78.28,Off
308,78.43,Off
339,79.16,Off
325,78.79,Off
317,79.12,Off
319,79.19,Off
314,79.08,Off
319,78.75,Off
316,78.75,Off
330,78.13,Off
334,78.1,Off
328,78.35,Off
326,78.1,Off
332,78.1,Off
330,78.13,Off
334,78.06,Off
328,78.1,Off
338,78.17,Off
337,78.13,Off
328,78.02,Off
334,78.21,Off
332,78.1,Off
336,78.13,Off
332,78.13,Off
328,78.02,Off
336,78.1,Off
337,78.1,Off
328,78.1,Off
331,78.13,Off
335,78.13,Off
336,78.1,Off
337,78.17,Off
332,78.13,Off
334,78.1,Off
333,78.13,Off
331,78.06,Off
328,78.1,Off
328,78.1,Off
335,78.06,Off
330,78.13,Off
330,78.17,Off
332,77.99,Off
334,78.17,Off
332,78.13,Off
328,78.13,Off
332,78.17,Off
339,78.13,Off
331,78.13,Off
330,78.13,Off
334,78.1,Off
329,78.1,Off
332,78.17,Off
334,78.17,Off
334,78.17,Off
334,78.13,Off
326,78.02,Off
331,78.13,Off
332,78.1,Off
336,78.13,Off
330,78.1,Off
331,78.06,Off
339,78.17,Off
338,78.13,Off
330,78.1,Off
326,78.17,Off
335,78.1,Off
335,78.1,Off
328,78.17,Off
333,78.13,Off
339,78.13,Off
334,78.13,Off
332,78.1,Off
331,78.17,Off
335,78.17,Off
334,78.13,Off
335,78.13,Off
330,78.17,Off
338,78.06,Off
330,78.13,Off
330,78.13,Off
332,78.1,Off
330,78.1,Off
331,78.32,Off
331,78.13,Off
332,78.17,Off
329,78.13,Off
334,77.99,Off
330,78.06,Off
328,78.1,Off
334,78.13,Off
331,78.24,Off
328,78.06,Off
334,78.13,Off
332,78.1,Off
334,78.1,Off
335,78.13,Off
331,78.13,Off
338,78.1,Off
337,78.1,Off
335,78.21,Off
335,78.1,Off
334,78.17,Off
334,78.1,Off
334,78.1,Off
331,78.1,Off
332,78.1,Off
334,78.1,Off
335,78.17,Off
332,78.1,Off
333,78.17,Off
332,78.06,Off
333,78.13,Off
334,78.13,Off
335,78.17,Off
338,78.1,Off
333,78.06,Off
334,78.13,Off
337,78.13,Off
339,78.13,Off
331,78.13,Off
334,78.1,Off
340,78.17,Off
339,78.17,Off
330,77.99,Off
334,78.21,Off
336,78.06,Off
332,78.1,Off
332,78.13,Off
334,78.06,Off
338,78.1,Off
338,78.06,Off
330,78.06,Off
333,78.06,Off
341,78.17,Off
338,78.1,Off
334,78.1,Off
336,78.13,Off
334,78.1,Off
339,78.17,Off
334,78.17,Off
330,78.06,Off
339,78.13,Off
337,78.13,Off
331,78.1,Off
332,78.13,Off
334,78.13,Off
332,78.06,Off
331,78.24,Off
331,78.1,Off
337,78.06,Off
334,78.24,Off
333,78.06,Off
335,78.1,Off
332,78.13,Off
339,78.1,Off
335,78.13,Off
335,78.17,Off
336,78.06,Off
335,78.17,Off
337,78.39,Off
334,78.1,Off
337,78.17,Off
333,78.06,Off
334,78.17,Off
332,78.13,Off
339,78.1,Off
338,78.1,Off
329,78.1,Off
334,78.06,Off
336,78.17,Off
338,78.13,Off
334,78.1,Off
333,78.17,Off
335,78.17,Off
332,77.99,Off
333,78.13,Off
331,78.13,Off
331,78.02,Off
335,78.13,Off
335,78.02,Off
333,78.1,Off
332,78.13,Off
337,78.13,Off
334,78.24,Off
330,78.13,Off
334,78.1,Off
335,78.13,Off
333,78.17,Off
331,78.1,Off
336,78.06,Off
339,78.17,Off
335,78.13,Off
330,78.17,Off
331,77.99,Off
333,78.06,Off
330,78.1,Off
331,78.17,Off
333,78.1,Off
333,77.95,Off
335,78.1,Off
334,77.84,Off
330,78.1,Off
332,78.06,Off
337,78.13,Off
335,78.1,Off
335,78.1,Off
337,78.1,Off
333,78.1,Off
330,78.1,Off
334,78.17,Off
334,78.17,Off
328,78.06,Off
333,78.1,Off
335,78.06,Off
339,78.24,Off
335,78.17,Off
336,78.13,Off
338,78.13,Off
338,78.1,Off
331,78.1,Off
334,78.06,Off
334,78.06,Off
338,78.1,Off
335,78.1,Off
335,78.1,Off
338,78.1,Off
338,78.13,Off
333,78.1,Off
337,78.1,Off
337,78.13,Off
332,78.1,Off
331,78.13,Off
332,78.1,Off
337,78.06,Off
336,78.06,Off
335,78.06,Off
330,78.1,Off
334,78.17,Off
337,78.17,Off
335,78.02,Off
336,78.13,Off
334,78.1,Off
334,77.99,Off
329,78.21,Off
330,78.02,Off
338,78.17,Off
339,78.17,Off
332,78.1,Off
333,78.21,Off
337,78.17,Off
336,78.06,Off
330,78.06,Off
333,78.1,Off
339,78.13,Off
332,78.1,Off
332,78.06,Off
335,78.1,Off
336,78.02,Off
339,78.06,Off
332,78.06,Off
335,78.17,Off
335,78.06,Off
333,78.1,Off
330,78.06,Off
330,78.1,Off
337,78.17,Off
334,78.17,Off
332,78.1,Off
332,78.06,Off
338,78.1,Off
336,78.1,Off
333,78.1,Off
332,78.1,Off
339,78.1,Off
339,78.13,Off
334,78.1,Off
332,78.06,Off
339,78.13,Off
336,78.13,Off
335,78.1,Off
334,78.13,Off
332,78.06,Off
334,78.06,Off
338,78.17,Off
338,78.13,Off
332,78.1,Off
332,78.17,Off
332,78.06,Off
333,78.17,Off
342,78.17,Off
341,78.06,Off
335,78.1,Off
332,78.1,Off
335,78.1,Off
333,78.1,Off
330,78.17,Off
334,78.06,Off
339,78.1,Off
336,78.1,Off
336,78.06,Off
334,78.17,Off
333,78.1,Off
336,78.06,Off
334,78.1,Off
332,78.13,Off
335,78.1,Off
336,78.13,Off
329,78.32,Off
331,78.17,Off
336,78.1,Off
334,78.1,Off
331,78.1,Off
332,78.06,Off
340,78.21,Off
337,78.02,Off
333,78.13,Off
330,78.17,Off
336,78.06,Off
332,78.13,Off
335,78.17,Off
334,78.1,Off
336,78.17,Off
336,78.13,Off
335,78.13,Off
342,78.13,Off
335,78.1,Off
336,78.06,Off
328,78.21,Off
335,78.1,Off
339,78.13,Off
337,78.1,Off
336,78.24,Off
332,78.1,Off
338,78.1,Off
332,78.06,Off
335,78.17,Off
334,78.1,Off
339,78.17,Off
338,78.13,Off
337,78.1,Off
334,78.13,Off
332,77.99,Off
336,78.13,Off
333,78.1,Off
337,78.13,Off
336,78.1,Off
340,78.02,Off
336,78.13,Off
337,78.13,Off
336,78.1,Off
336,78.1,Off
338,78.32,Off
336,78.06,Off
339,78.1,Off
334,78.1,Off
330,78.06,Off
339,78.1,Off
337,78.1,Off
338,78.02,Off
332,78.1,Off
335,78.13,Off
343,78.1,Off
337,78.1,Off
332,78.13,Off
339,78.1,Off
339,78.06,Off
341,78.1,Off
334,78.06,Off
334,78.06,Off
337,78.1,Off
336,77.95,Off
334,78.1,Off
335,78.1,Off
333,78.06,Off
337,78.13,Off
331,78.1,Off
333,78.1,Off
333,78.06,Off
338,78.17,Off
335,78.1,Off
333,78.13,Off
337,78.06,Off
336,77.99,Off
333,78.17,Off
338,78.17,Off
337,78.06,Off
334,78.1,Off
335,78.17,Off
339,78.13,Off
338,78.06,Off
336,78.06,Off
329,77.99,Off
333,78.06,Off
332,78.02,Off
338,78.1,Off
330,78.1,Off
336,78.13,Off
336,78.06,Off
338,78.17,Off
337,78.06,Off
332,78.06,Off
338,78.1,Off
339,78.1,Off
337,78.17,Off
336,78.1,Off
336,78.06,Off
338,78.1,Off
336,78.13,Off
335,78.17,Off
336,78.1,Off
337,78.06,Off
335,78.02,Off
334,78.13,Off
341,78.17,Off
337,78.06,Off
338,78.02,Off
337,78.24,Off
336,78.06,Off
336,78.06,Off
330,78.1,Off
332,78.06,Off
339,78.1,Off
335,78.1,Off
335,78.06,Off
336,78.1,Off
342,78.1,Off
336,78.1,Off
333,78.13,Off
330,78.1,Off
341,78.17,Off
334,78.06,Off
332,78.1,Off
332,78.06,Off
332,78.02,Off
339,78.1,Off
334,78.1,Off
339,78.17,Off
339,78.21,Off
333,78.1,Off
330,78.06,Off
332,78.17,Off
334,78.06,Off
336,78.13,Off
328,78.1,Off
334,78.13,Off
339,78.1,Off
334,78.1,Off
337,77.95,Off
338,78.17,Off
332,78.13,Off
336,78.06,Off
335,77.95,Off
336,78.21,Off
335,78.1,Off
332,78.21,Off
332,78.1,Off
334,78.1,Off
336,78.06,Off
337,78.13,Off
335,78.1,Off
331,78.1,Off
336,78.13,Off
339,78.13,Off
338,78.1,Off
338,78.17,Off
338,78.02,Off
333,78.02,Off
332,78.1,Off
328,77.99,Off
338,78.06,Off
334,78.1,Off
332,78.1,Off
337,78.17,Off
342,78.17,Off
338,78.02,Off
337,78.21,Off
333,78.06,Off
338,78.06,Off
336,78.06,Off
338,78.1,Off
334,78.06,Off
338,78.06,Off
331,78.06,Off
328,78.1,Off
336,78.17,Off
339,78.17,Off
336,78.06,Off
328,78.1,Off
335,78.1,Off
338,78.02,Off
336,78.17,Off
335,78.1,Off
339,78.13,Off
338,78.1,Off
332,78.17,Off
333,78.1,Off
337,78.13,Off
337,78.06,Off
339,78.1,Off
333,78.1,Off
339,78.17,Off
339,78.1,Off
334,78.17,Off
328,78.02,Off
333,78.1,Off
337,78.17,Off
330,78.06,Off
332,78.02,Off
330,78.17,Off
337,78.28,Off
332,78.06,Off
335,78.1,Off
333,77.95,Off
340,78.1,Off
336,78.13,Off
332,78.06,Off
331,78.06,Off
334,78.06,Off
334,78.21,Off
329,78.06,Off
328,78.06,Off
336,78.1,Off
339,78.1,Off
330,78.1,Off
329,77.95,Off
330,78.1,Off
328,78.06,Off
326,78.06,Off
325,78.06,Off
330,78.1,Off
326,78.1,Off
326,78.21,Off
322,78.1,Off
330,78.06,Off
328,78.1,Off
329,78.1,Off
322,78.1,Off
331,78.13,Off
329,78.1,Off
323,78.02,Off
326,78.06,Off
324,78.17,Off
327,78.06,Off
316,78.17,Off
320,78.1,Off
318,78.1,Off
319,78.1,Off
312,78.1,Off
317,78.02,Off
316,78.1,Off
317,78.13,Off
319,78.1,Off
315,78.17,Off
320,78.13,Off
315,78.1,Off
312,78.1,Off
312,78.06,Off
319,78.17,Off
312,78.02,Off
314,78.1,Off
314,78.13,Off
321,78.1,Off
318,78.1,Off
319,78.02,Off
314,78.06,Off
322,78.13,Off
321,78.1,Off
318,78.1,Off
314,78.06,Off
316,78.1,Off
319,78.06,Off
318,78.06,Off
319,78.1,Off
318,78.1,Off
319,78.06,Off
316,77.99,Off
318,78.1,Off
322,78.06,Off
318,78.1,Off
318,78.13,Off
322,78.1,Off
320,78.02,Off
320,78.06,Off
322,78.1,Off
322,78.06,Off
323,78.1,Off
320,78.02,Off
319,78.02,Off
326,78.06,Off
322,77.95,Off
320,78.1,Off
322,78.1,Off
321,78.1,Off
324,78.1,Off
325,78.21,Off
318,78.06,Off
318,78.06,Off
324,78.1,Off
323,78.06,Off
323,78.06,Off
325,78.06,Off
322,78.06,Off
325,78.1,Off
321,78.13,Off
322,78.06,Off
323,78.06,Off
323,78.06,Off
320,77.99,Off
321,78.13,Off
328,78.13,Off
324,78.06,Off
320,78.1,Off
320,78.24,Off
322,78.06,Off
322,78.13,Off
321,78.06,Off
320,78.06,Off
323,78.13,Off
326,78.1,Off
321,78.06,Off
320,78.02,Off
323,78.06,Off
322,78.21,Off
320,78.21,Off
326,78.1,Off
327,78.06,Off
326,78.13,Off
322,78.1,Off
322,78.06,Off
330,78.1,Off
326,78.1,Off
323,78.1,Off
320,78.1,Off
326,78.1,Off
323,78.1,Off
324,78.1,Off
322,78.21,Off
322,78.06,Off
323,78.13,Off
323,78.06,Off
325,78.1,Off
328,78.1,Off
329,78.1,Off
322,78.06,Off
320,77.95,Off
328,78.06,Off
322,77.99,Off
316,78.13,Off
324,78.1,Off
323,78.06,Off
323,78.1,Off
325,78.1,Off
326,78.06,Off
324,78.1,Off
327,78.02,Off
320,78.06,Off
327,78.1,Off
324,78.06,Off
322,78.02,Off
